id,text,ann1_lv1,ann1_lv2,ann1_lv3,ann2_lv1,ann2_lv2,ann2_lv3,keyword,source,title,label
###,唉，基层烂到根子里，顶层再努力也未必有好效果，总有人能把经念歪。,1,1,,1,1,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,别的不说，那些占压盲道的，就该狠狠处罚,1,3,1,1,1,,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,0
###,我最开始是在快手上认识他的，他火了以后，中间好像他有了女朋友，大家都觉得女孩是看中他的人气，觉得女生不是真的爱他，但是他一直在为女生说话，但是很遗憾，他们好像只幸福了一小段时间就匆匆分手了，后来他在直播间还挺难过的,0,,,0,,,伤残人员,知乎,失去下肢是怎么生存的？,0
###,把人性讲解得透透彻彻,0,,,0,,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,因为你没有经历过或看到过真正的儿童,1,3,1,0,,,儿童,知乎,儿童的严重程度被夸大了吗？,1
###,后续这个女孩不知道去哪了，呵呵dogedoge]管杀不管埋,1,2,,1,2,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,出来混，迟早要还的,1,2,,1,2,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,你真的很棒很厉害你的未来一定很美好,0,,,0,,,伤残人员,知乎,伤残人员面对自己的伤残人员会有怎样的心态生活？,0
###,我也是高考前几个月彻底崩了，结果早恋都没能救我[捂脸就打游戏时候好过一点点,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,我奶奶现在已经严重到卧床坐轮椅了，身上也有溃烂,0,,,0,,,老人,知乎,说一说家里有一个老年痴呆症的老人是一种怎样的体验,0
###,可是做起来好难啊,0,,,0,,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,虽然我老家也是农村的，从小农村长大，真的从没看过你说的生活环境这么差的农村[捂脸],1,1,,1,3,2,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,那别嚷嚷着让别人保护你呀，你那么牛逼肯定不需要别人帮助,1,2,,1,2,,妇女,知乎,你怎么看微博上「和颐酒店女生遇袭」这件事,0
###,不让打工是变相告诉未成年人学习才是唯一出路啊，亲,1,3,2,1,3,2,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,1
###,也不确定我奶奶是不是老年痴呆，但是刚刚讲过的话就要问，就我什么时候去学校的问题问了七八遍还要问。因为离我们家近，每天都要跑来我家三四次，也不知道要看什么东西，还要在我家喊，就看看爸爸妈妈在不在家。而且我爸上班时间不规律，她也要一直问一直问，我真的顶不住，现在她过来喊我就生气。,1,1,,0,,,老人,知乎,说一说家里有一个老年痴呆症的老人是一种怎样的体验,0
###,是的，而且她们那一代人小时候挨饿的记忆太深刻了，非常缺乏安全感，总怕回到以前的苦日子里，有强烈的居安思危意识。,1,3,3,1,3,2,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,1
###,农村的生活，只适合体验，不适合久居,1,3,2,1,3,2,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,1
###,为什么要让儿媳妇磕头？,0,,,0,,,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,就是这样的，哪都是一样的。,1,2,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,不会只有一所学校这样的，制度决定了很多东西。为了共建“和谐”社会，就让部分弱势群体被牺牲掉，真tm的操蛋。不论如何，这群学校的牲口都站在道德的制高点审判着一切，反正不影响他们仕途就好，管你学生死活,1,1,,1,1,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,何止是学生，治安管理不是一样，你被打了，你只要还个手，就是斗殴，两边各打50大板，至于公平？狗的公平和人有什么关系,1,2,,1,2,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,演戏？有人这样评论我都不知道该说什么才能压制住我想骂人的冲动人生就是一场戏！不如你演一个前提是给你的角色也是这般无奈的活着仅仅是活着，可好？,1,3,1,1,2,,伤残人员,知乎,失去下肢是怎么生存的？,0
###,说到点子上了，谁的拳头大谁就有资格,0,,,0,,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,你婆婆还知道闭嘴，我奶奶是越说越起劲，她才不管你家庭关系好不好[捂脸],1,1,,0,,,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,小孩不考虑后果，这是真的可怕,1,3,2,1,3,2,儿童,知乎,儿童的严重程度被夸大了吗？,1
###,榆次本地人表示，像山西这种经济落后的地方，就会变成滋生官僚主义的重灾区。去年的滴滴事件，今年儿童事件，身为本地人只会觉得丢人败兴！这些人是山西的败类，虽然很不愿看到，但是我在这里还是向大家建议这几年内不要来我们山西发展，痛心与愤怒之余我们除了做好自己外又无可奈何！,1,1,,1,1,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,不生病吗？而且干农活也很累，没多少钱拿的,1,3,3,1,3,3,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,还是有钱好啊，有钱可以请好律师，没钱就进去吧,1,2,,1,2,,弱势地位群体,知乎,疑似阿里女员工案张某妻子发声「弱势群体不能只看性别，相信法律会还我丈夫一个公道」，事情可能会如何发展？,0
###,我来说几句吧，这件事为什么路过的行人大多数都没有施救，根本就是法律问题，什么时候家暴真的能入罪，并在司法实践中能够落到实处，并且社会舆论和民众认识真正能够接受以后，才会有人愿意去管那些真真假假的夫妻打架和情侣吵架。,1,3,2,1,3,2,妇女,知乎,你怎么看微博上「和颐酒店女生遇袭」这件事,1
###,恩，没辙啊，人家说了，人家是来建设北京的，是给咱们做奉献来的，人家背井离乡，人家都是英雄，所以凭什么咱们北京人摇号人家还得跟着摇号！凭什么还限制人家购房！凭什么不给人家买房优惠政策就应该以十分之一的价钱卖给人家言论来自我的奇葩外地同事们,1,1,,1,1,,弱势地位群体,知乎,网络上对北京人的诋毁是否是外地弱势群体的一种泄愤,0
###,中国人还是太多，再少八成就好了，最好剩下的有9成都是少数民族,1,1,,1,1,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,是的呀，无能为力，只能眼看着。,1,3,3,1,3,3,弱势地位群体孩子,知乎,如何评价《现实是有 63% 的弱势地位群体孩子一天高中都没上过，怎么办？》一文？,0
###,好奇怪，我假期小时候都不敢睡懒觉，父母没事也要把你搞起来，要不然就失落你懒无缘无故被臭骂一顿，后来有一次去同学家玩，她都休息日随便睡懒觉的，才发现原来还有这么宽宏大量的父母,0,,,0,,,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,我就想知道她老婆咋想的，毕竟事实是她老公搞破鞋了，不管是不是人家愿意的。,0,,,0,,,弱势地位群体,知乎,疑似阿里女员工案张某妻子发声「弱势群体不能只看性别，相信法律会还我丈夫一个公道」，事情可能会如何发展？,0
###,嗯你说的确实很在理。但是我夸赞他的一个优点就是当别人都在说理时，题主选择用讲故事的方式，这让我觉得有点新奇[大笑],0,,,0,,,儿童,知乎,弱势地位群体家的孩子不配旅游吗？,0
###,什么地这么封建啊，还要磕头？直接拒绝就是了，啥陋习啊,1,2,,1,1,,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,为什么你们会这么认真去扒背景[飙泪笑]好答主[大笑],0,,,0,,,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,0
###,怕什么让知乎大神去干就好了，天天几百万的收入。,1,1,,1,1,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,这个年龄限制本身老早就有的，跟人社部的退休年纪本身就是一致的，你只看到了觉得他们被排除到建筑业之外，但你知不知道上了年纪的弱势地位群体依然在工地上班的猝死的概率大了多少，一大早上班走着走着倒地上的，板房里睡觉一睡不起的，蹲厕所蹲没的，这些情况在工地上时有发生有些不少都还不到60岁。,1,3,2,1,3,2,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,1
###,公租房和廉租房不是一回事吧如果还按照之前发展廉租房那套去搞公共租赁这一块还是发展不起来啊,0,,,0,,,普通人,知乎,如何看待重庆某市民建议公租房建设游泳池？,0
###,我奶奶60多的时候做环卫工，每天负责小区门口100米的路段，扫2遍就行，工资1000出头，就上面有人来检查的时候事多会累点但是城区的环卫工是真辛苦,1,3,3,1,3,3,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,学校就是施暴者,1,1,,1,1,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,你有钱吗，可以考虑一下，25，男，未婚，烟酒不碰，诚实可靠,0,,,0,,,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,0
###,我以前快手经常刷到他也关注过一段时间感觉是挺不容易的,0,,,1,3,3,伤残人员,知乎,失去下肢是怎么生存的？,0
###,马加爵永垂不朽（逃）,0,,,1,2,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,官方就是删了我也会在其他地方讲,1,2,,1,2,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,还好我初中时比较高壮在一波比较痞的人挑衅我时，我选择了放倒其中一个，此后没人再挑衅我，看来当时我无意间做了个正确的决定。,0,,,0,,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,[惊喜]牛逼，你有证据证明所有男的都不做家务吗？或者你有调查证据证明家务都是女的做吗？不要张口就来，仅仅只是为了自己发泄情绪,1,1,,1,1,,妇女,知乎,为什么妇女是弱势群体？您怎么看?,0
###,不要因为两个合不来的人否定自己，自己交往几个合得来的朋友，我上大学的时候就是收到过孤立，后来我就和另外的一个也被孤立的室友做朋友，我对她好她也对我好，我只要有伴就可以了不用非得都成为朋友，格局不一样不用硬凑一起，不必在乎他人眼光，做自己！,1,3,3,0,,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,对，简单来说，读书就是反人性的，尤其是少年时代。富人更有利，是因为他们可以用物质来诱导孩子学习，弱势地位群体只能靠低成本的办法,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,我家我老公是顶梁柱，可是还是听我滴呀。因为我俩想法基本都一样,0,,,0,,,妇女,知乎,妇女如何在一段处于弱势地位的婚姻中为自己争取最大化利益？,0
###,你说的算轻的学校里好些混混揍你没商量,1,2,,1,3,2,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,九月就要上学了，七月份还不会画太阳[思考]呆呆傻傻，不和生人说话,0,,,0,,,弱势地位群体孩子,知乎,如何评价《现实是有 63% 的弱势地位群体孩子一天高中都没上过，怎么办？》一文？,0
###,这种事情必须严肃处理！,1,3,1,0,,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,1
###,不是很想跟你说话,1,2,,1,2,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,答主，第一句话好像很有道理，以前家境紧张的时候，特别沉迷网络游戏，看着桌子上的十块钱就拿走跑去黑网吧上网，虽说现在家境殷实了点，但还是离不开电子游戏了，经常玩,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
